Nama,Wilayah,Kategori,Rating,Status,lat,lng
PECEL LELE SILVIA 99,Kab. Garut,Pecel Lele,4.8,Buka,-7.23695381694276,107.88141270034943
Pecel Lele dan Ayam Penyet Cak Gun,Kab. Garut,Pecel Lele,4.8,Buka,-7.218140907474093,107.9009666988465
Pecel Lele 88,Kab. Garut,Pecel Lele,4.8,Buka,-7.206476907091008,107.90016782293796
Pecel lele sunan drajat,Kab. Garut,Pecel Lele,4.8,Buka,-7.241992449943025,107.88884313917457
pecel lele Citro Joyo Lamongan,Kab. Garut,Pecel Lele,4.8,Buka,-7.228057509907187,107.91339325532728
Sate Maranggi Pa' Nur,Kab. Garut,Sate,4.4,Buka,-7.232890415895417,107.9020397811724
Domba House Lasminingrat,Kab. Garut,Sate,4.4,Buka,-7.215792228682706,107.91634262030695
Sate & Gule Widuri,Kab. Garut,Sate,4.4,Buka,-7.227670898955494,107.89710532192608
Sate Matuh,Kab. Garut,Sate,4.4,Buka,-7.208791150601772,107.91497833773552
Sate Lamping Sari,Kab. Garut,Sate,4.4,Buka,-7.220353234773373,107.91737579149815
SATE & GULE H.M HARRIS 2,Kab. Garut,Sate,4.4,Buka,-7.242635281689582,107.9143540776681
Sate Pa'Nur & Kopi Jaya,Kab. Garut,Sate,4.4,Buka,-7.219386886956516,107.91930764846843
Sate Saung Uhen,Kab. Garut,Sate,4.4,Buka,-7.212077048418827,107.88217956369748
SATE SAMARANG,Kab. Garut,Sate,4.4,Buka,-7.21774232113844,107.91248439464083
Rumah makan sate safari,Kab. Garut,Sate,4.4,Buka,-7.227761069970445,107.91034433544442
Warung Sate Anugrah,Kab. Garut,Sate,4.4,Buka,-7.239854812883531,107.91824335394497
Saung Sate Taboek,Kab. Garut,Sate,4.4,Buka,-7.222647174439279,107.89573138535131
Sate Buhun,Kab. Garut,Sate,4.4,Buka,-7.205554646474026,107.89297048472007
AQIQAH RAJA SATE,Kab. Garut,Sate,4.4,Buka,-7.20662803704766,107.90838451036329
Kedai Sate Madura Asli,Kab. Garut,Sate,4.4,Buka,-7.2130963601608435,107.89640550667424
Sate Dan Gule Domba. Wedal Wangi,Kab. Garut,Sate,4.4,Buka,-7.212836587324916,107.88018647428053
Sate Maranggi Putra Barokah Singaparna,Kab. Garut,Sate,4.4,Buka,-7.205245821088364,107.88939010236265
Warung Sate Gule Bu Oneh,Kab. Garut,Sate,4.4,Buka,-7.214983913111461,107.91657603962312
Sate Madura,Kab. Garut,Sate,4.4,Buka,-7.2400251401391404,107.88091167241602
Warung Sate Cikajang,Kab. Garut,Sate,4.4,Buka,-7.207972897801475,107.88768687413814
Sate Maranggi & Gule RR,Kab. Garut,Sate,4.4,Buka,-7.221013449954087,107.91513620258873
Sate Ayam Mang Tatang,Kab. Garut,Sate,4.4,Buka,-7.215864929107277,107.90811983371667
Sutan Minang (Nasi Padang),Kab. Garut,Nasi Padang,4.8,Buka,-7.204755145346039,107.91526221941588
RM. Bungo Tanjung,Kab. Garut,Nasi Padang,4.8,Buka,-7.230287796660108,107.88380374678519
RM. Padang DUO MUARO,Kab. Garut,Nasi Padang,4.8,Buka,-7.234513609980261,107.89197071121684
RM. PADANG GUNUNG PUTRI Jln. Karacak no37,Kab. Garut,Nasi Padang,4.8,Buka,-7.213372124485043,107.91767093195935
PERMATA Minang,Kab. Garut,Nasi Padang,4.8,Buka,-7.207253725217181,107.90646194391752
Nasi Padang Minang Amijaya Garut,Kab. Garut,Nasi Padang,4.8,Buka,-7.228575940396235,107.91799631716164
Rumah Makan Ampera Bungo Tanjung Masakan Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.232005291867849,107.9123918998438
MINANG SAJI - Restoran Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.237763724712606,107.88688884363526
Rm. Gunungputri,Kab. Garut,Nasi Padang,4.8,Buka,-7.23277215984441,107.8961181291701
Rumah Makan Karisma Minang Masakan Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.208195732793334,107.90938294460851
RM Sederhana Jaya 3,Kab. Garut,Nasi Padang,4.8,Buka,-7.20357953569341,107.89606438741923
Rumah Makan Bundo Kandung,Kab. Garut,Nasi Padang,4.8,Buka,-7.2393923470058406,107.88935916447132
RM. Sinar Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.206285654269764,107.88760557291383
RM. Nasi Kapau,Kab. Garut,Nasi Padang,4.8,Buka,-7.215553339922372,107.898192411284
Ampera Siang Malam Masakan Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.221724315677792,107.90879769269155
Rumah Makan Minang Tanjung,Kab. Garut,Nasi Padang,4.8,Buka,-7.217619168916165,107.908963455511
RM. Dzaki Masakan Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.214899598846328,107.91515005931481
Ampera Ambo Masakan Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.213937976264607,107.90141514004549
RM. GADIZA Nasi Padang,Kab. Garut,Nasi Padang,4.8,Buka,-7.22133154399205,107.90225773928275
Rumah Makan Padang Sandi Mulya,Kab. Garut,Nasi Padang,4.8,Buka,-7.23025793777452,107.91470010758786
"Soto Ayam Kampung ""NONOY""",Kab. Garut,Soto,4.5,Buka,-7.219555315532094,107.88441088075767
SOTO AHRI,Kab. Garut,Soto,4.5,Buka,-7.232198859883754,107.88035327829348
Warung soto Barokah,Kab. Garut,Soto,4.5,Buka,-7.238695099866316,107.8971377614927
Soto H. Achri,Kab. Garut,Soto,4.5,Buka,-7.223629987098639,107.91173843174057
SOTO BU ISAH,Kab. Garut,Soto,4.5,Buka,-7.203597594138696,107.89626386824693
Warung Soto Sudi Mampir,Kab. Garut,Soto,4.5,Buka,-7.233155987620957,107.88537475272696
Soto ayam kampung khas Surabaya ibu nina,Kab. Garut,Soto,4.5,Buka,-7.228567153857743,107.91139973693618
Soto mie Pak Kadir Garut,Kab. Garut,Soto,4.5,Buka,-7.222768025927408,107.88179481411578
Soto Ayam Kampung Memey,Kab. Garut,Soto,4.5,Buka,-7.229323372040726,107.89139807220295
SOTO AYAM DAN BABAT SIBUNGSU,Kab. Garut,Soto,4.5,Buka,-7.204303125483407,107.88849209285155
SOTO AYAM SUMBERSARI H.SASA,Kab. Garut,Soto,4.5,Buka,-7.234275474956408,107.88237836701252
Nasi Goreng 212,Kab. Garut,Nasi Goreng,4.5,Buka,-7.228952434277146,107.90137698475306
Nasi Goreng Kambing Apotik Sari Garut,Kab. Garut,Nasi Goreng,4.5,Buka,-7.23809308095589,107.88953278746592
STASIUN NASGOR,Kab. Garut,Nasi Goreng,4.5,Buka,-7.217986747061747,107.8881399759583
Nasi Goreng Kambing Sudi Mampir,Kab. Garut,Nasi Goreng,4.5,Buka,-7.243195784335593,107.91038983447434
Nasi Goreng Gila mang Jajang,Kab. Garut,Nasi Goreng,4.5,Buka,-7.236248735281754,107.89833675966327
Kwetiaw / Nasi Goreng Cung Un (CNN),Kab. Garut,Nasi Goreng,4.5,Buka,-7.218316670533252,107.88198712746188
Nasi Goreng Special - Mas Doel,Kab. Garut,Nasi Goreng,4.5,Buka,-7.222288853403082,107.88711889133
NASI GORENG BCA,Kab. Garut,Nasi Goreng,4.5,Buka,-7.2179954196905545,107.91378505983386
Nasi Goreng Karang Tengah,Kab. Garut,Nasi Goreng,4.5,Buka,-7.230761316210312,107.91266071497888
Nasi Goreng PA AH,Kab. Garut,Nasi Goreng,4.5,Buka,-7.242707744264584,107.91189143322242
Nasi Goreng ASGAR PEMUDA Aa BOY,Kab. Garut,Nasi Goreng,4.5,Buka,-7.224774084201533,107.90437414806487
Nasi Goreng Militan 3 Garut,Kab. Garut,Nasi Goreng,4.5,Buka,-7.212417286029223,107.89558371460485
Nasi Goreng Dan Mie Goreng Mang Parus,Kab. Garut,Nasi Goreng,4.5,Buka,-7.233245968866437,107.89862596839075
Nasi Goreng Kebuli Al Juned Garut,Kab. Garut,Nasi Goreng,4.5,Buka,-7.226160669190279,107.88486167429333
Nasi Goreng Chinese Food,Kab. Garut,Nasi Goreng,4.5,Buka,-7.2050675141538365,107.90182938332148
Nasi Goreng Rasa Sabilulungan,Kab. Garut,Nasi Goreng,4.5,Buka,-7.220442602606297,107.89250635338362
Nasi goreng gila 01 mang entang,Kab. Garut,Nasi Goreng,4.5,Buka,-7.205106724307255,107.88063768650436
Lesehan Nasi Goreng Abun Jaisy,Kab. Garut,Nasi Goreng,4.5,Buka,-7.229304658715858,107.9165326562562
Nasi Goreng (New Lalakon),Kab. Garut,Nasi Goreng,4.5,Buka,-7.206089685498085,107.90319334318873
Nasi goreng Aqilla,Kab. Garut,Nasi Goreng,4.5,Buka,-7.218925982714376,107.89567720142604
Nasi Goreng TANAKA,Kab. Garut,Nasi Goreng,4.5,Buka,-7.214725959045199,107.8903638873457
Nasi Goreng Zhenal,Kab. Garut,Nasi Goreng,4.5,Buka,-7.234092614427147,107.91522219852826
Bakmie Segag 29,Kab. Garut,Bakmie,4.7,Buka,-7.2333863239343446,107.88367502054531
Bakmi Pasundan Sejak 1997,Kab. Garut,Bakmie,4.7,Buka,-7.236097721352606,107.9001980115682
MIE UPGRADE,Kab. Garut,Bakmie,4.7,Buka,-7.204883303732879,107.90267513941569
Bakmie Ayam Sederhana,Kab. Garut,Bakmie,4.7,Buka,-7.231457177626873,107.91658714307866
Bakmie Sakahayam,Kab. Garut,Bakmie,4.7,Buka,-7.211707599238929,107.8850956788417
Kedai Bakmie,Kab. Garut,Bakmie,4.7,Buka,-7.225610140336046,107.90072572745314
Bakmie Kak Memet,Kab. Garut,Bakmie,4.7,Buka,-7.210817787992819,107.8800756016812
Bakmi pi24,Kab. Garut,Bakmie,4.7,Buka,-7.228727231605209,107.90508966089813
Warung Ibu Bakmie & Dimsum,Kab. Garut,Bakmie,4.7,Buka,-7.232084585775795,107.91142619543736
Bakmie Meekasuka,Kab. Garut,Bakmie,4.7,Buka,-7.21059317535611,107.91576355324892
BLIBAXO (Tjap Soe Tji),Kab. Garut,Bakmie,4.7,Buka,-7.2206118313476395,107.88447185520492
Mie Ayam Goyang Lidah,Kab. Garut,Bakmie,4.7,Buka,-7.22746819574075,107.901411127471
